condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_inference_seconds,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,total_seconds,scored_resets
SEA_A__base_s1__instance__moderate__a1,SEA_A,instance,moderate,SEA_A__base_s1,1.0,d3_oof,random_rows,1000,236550,0.8945635172268019,0.9003098507500811,0.8728905696342986,0.8834796924233103,,,,0.9269931953111099,0.9116284984634159,0.7282033974575318,0.2736748360647582,0.1487512656091799,0.15058658467416938,0.0,35556,250000,201944,172829,0,0,6.362572874999387,False,12500,confirmed,True,6.362572874999387,0
SEA_A__base_s1__instance__moderate__a1,SEA_A,instance,moderate,SEA_A__base_s1,1.0,d3_oof,oracle_blocks,1000,236550,0.8722384273937857,0.8799038970681201,0.8449859441268126,0.8573555601718355,,,,0.9250661849015724,0.912676785049985,0.0,1.0,1.0,1.0,0.0,236550,250000,950,950,0,0,1.4349549999988085,False,12500,confirmed,True,1.4349549999988085,0
SEA_A__base_s1__instance__moderate__a1,SEA_A,instance,moderate,SEA_A__base_s1,1.0,d3_oof,random_blocks,1000,236550,0.8722384273937857,0.8799038970681201,0.8449859441268126,0.8573555601718355,,,,0.9250661849015724,0.912676785049985,0.0,1.0,1.0,1.0,0.0,236550,250000,950,950,0,0,1.4296950830012065,False,12500,confirmed,True,1.4296950830012065,0
SEA_A__base_s1__instance__moderate__a1,SEA_A,instance,moderate,SEA_A__base_s1,1.0,d3_oof,learned_features,1000,236550,0.9195561192136968,0.9160589170374364,0.9109311893306398,0.9133651020323617,,,,0.9308299618257136,0.9170441041968114,0.5818427269659129,0.42012696896424767,0.04966812914838564,0.05040946495915301,0.26643383300142887,11898,250000,227401,139988,2698,1,4.672734000001583,False,12500,confirmed,True,4.939167833003012,1
SEA_A__base_s1__instance__moderate__a1,SEA_A,instance,moderate,SEA_A__base_s1,1.0,d3_oof,learned_features_label,1000,236550,0.9031917142253223,0.9071114196162331,0.884480006674612,0.8936276431051398,,,,0.9304288014467526,0.9175590250793133,0.2280627742153223,0.07267878643143576,0.7667060411744853,0.04951391583828373,0.30588945800082,37213,250000,200287,195445,0,0,5.376174208000521,False,12500,confirmed,True,5.682063666001341,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,adwin,none,1000,177130,0.9229492463162648,0.9209838419881677,0.913320256620003,0.9168717211918853,,,,0.9338346160581126,0.9190862902430432,0.7227869404240996,0.18589736351831987,0.0,0.0,0.0,0,250000,283100,193800,14250,5,4.383270624999568,True,12500,confirmed,True,4.383270624999568,5
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,adwin,oracle_rows,1000,177130,0.9246259809179699,0.925301552655347,0.9125997266246206,0.9182328478188344,,,,0.9366291177558335,0.923923372590788,0.0,0.1328346412239598,1.0,0.0,0.0,59420,250000,182352,157159,4034,2,3.8916257500004576,False,12500,confirmed,True,3.8916257500004576,2
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,adwin,random_rows,1000,177130,0.9148647885733642,0.9131001468356146,0.9036482637549295,0.9079456298237425,,,,0.9308489658884742,0.9154151790262179,0.4388084819925951,0.5232823350081861,0.2522719623022551,0.250832721729803,0.0,59420,250000,210836,122151,21328,10,3.221824459000345,True,12500,confirmed,True,3.221824459000345,10
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,adwin,oracle_blocks,1000,177130,0.9037091401795292,0.903777533760536,0.8886966613505338,0.8951795964784616,,,,0.9302394356235425,0.917892446045262,0.0,0.7532885451363406,1.0,0.7264720826511601,0.0,188100,250000,49400,44650,0,0,2.543120291999003,False,12500,confirmed,True,2.543120291999003,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,adwin,random_blocks,1000,177130,0.903872861739965,0.9040091873857486,0.8888240786006371,0.8953464420980481,,,,0.9277405991748344,0.9154262862434261,0.13692359474924268,0.8367639586744199,0.808970043756311,0.790554959634167,0.0,188100,250000,49400,38000,0,0,2.332482583999081,False,12500,confirmed,True,2.332482583999081,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,adwin,learned_features,1000,177130,0.9130356235533225,0.9118737861077655,0.9008682506040198,0.9057978647765168,,,,0.9296214630648181,0.9170395273884595,0.6742847526085494,0.2679049285835262,0.049309996634129924,0.04988426579348501,0.25994400000126916,11766,250000,267281,180597,16201,6,4.181331499999942,True,12500,confirmed,True,4.441275500001211,6
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,adwin,learned_features_label,1000,177130,0.9244791960706825,0.9242570892923936,0.9132913692999463,0.9182273514082602,,,,0.9355573907449004,0.9230662140677551,0.538118478626725,0.11597132049906848,0.40090878492090204,0.04926325297803873,0.3001756670000759,32548,250000,223182,194878,11720,5,3.8816633749993343,True,12500,confirmed,True,4.18183904199941,5
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hddm_w,none,1000,177130,0.9231242590187998,0.921667900656898,0.9129739517865944,0.9169652898141427,,,,0.9335923717380494,0.9193284173278399,0.6196903399528778,0.2907582001919494,0.0,0.0,0.0,0,250000,285000,167200,8550,3,4.8158902499999385,True,12500,confirmed,True,4.8158902499999385,3
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hddm_w,oracle_rows,1000,177130,0.9040083554451532,0.9067523362793064,0.886647599972052,0.894928952497001,,,,0.9300550544901847,0.9146514093373939,0.0,0.06599107999774177,1.0,0.0,0.0,59420,250000,178080,166391,0,0,6.442762999999104,False,12500,confirmed,True,6.442762999999104,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hddm_w,random_rows,1000,177130,0.9144752441709479,0.9124494945010542,0.9034761426776634,0.9075735349512226,,,,0.9283327719220401,0.9150333437151039,0.37648939750925614,0.5956867837181731,0.2522719623022551,0.250832721729803,0.0,59420,250000,217986,103478,21337,10,3.7124396250001155,True,12500,confirmed,True,3.7124396250001155,10
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hddm_w,oracle_blocks,1000,177130,0.9037091401795292,0.903777533760536,0.8886966613505338,0.8951795964784616,,,,0.9302394356235425,0.917892446045262,0.0,0.7532885451363406,1.0,0.7264720826511601,0.0,188100,250000,49400,44650,0,0,2.5337659159995383,False,12500,confirmed,True,2.5337659159995383,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hddm_w,random_blocks,1000,177130,0.903872861739965,0.9040091873857486,0.8888240786006371,0.8953464420980481,,,,0.9277405991748344,0.9154262862434261,0.13692359474924268,0.8367639586744199,0.808970043756311,0.790554959634167,0.0,188100,250000,49400,38000,0,0,2.4845229999991716,False,12500,confirmed,True,2.4845229999991716,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hddm_w,learned_features,1000,177130,0.9122734714616384,0.9121657450053386,0.8989171621095904,0.9047318021070617,,,,0.9262879685507854,0.9115517655385592,0.6472736452372938,0.28423192005871395,0.049309996634129924,0.04988426579348501,0.25994400000126916,11766,250000,267296,172543,10884,4,4.541069875000176,True,12500,confirmed,True,4.801013875001445,4
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hddm_w,learned_features_label,1000,177130,0.9013041269124372,0.9046345837255801,0.8829825758401597,0.8917702050357282,,,,0.9306921723352698,0.9164913126709701,0.5200605856613935,0.11763111838762491,0.40090878492090204,0.04926325297803873,0.3001756670000759,32548,250000,209210,189411,2120,1,5.010100749999765,False,12500,confirmed,True,5.310276416999841,1
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hellinger,none,1000,177130,0.913814712358155,0.9137875490867171,0.9006436807698508,0.9064219967722651,,,,0.929653440620021,0.9148367886323483,0.7314877145742175,0.22635917123016994,0.0,0.0,0.0,0,250000,243200,183350,2850,1,4.798737249999249,False,12500,confirmed,True,4.798737249999249,1
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hellinger,oracle_rows,1000,177130,0.9040083554451532,0.9067523362793064,0.886647599972052,0.894928952497001,,,,0.9300550544901847,0.9146514093373939,0.0,0.06599107999774177,1.0,0.0,0.0,59420,250000,178080,166391,0,0,6.30279979199986,False,12500,confirmed,True,6.30279979199986,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hellinger,random_rows,1000,177130,0.9143679783210071,0.9093919967241773,0.9069972234526404,0.9081641326750861,,,,0.9300050362656465,0.9129553567017512,0.5856950521709862,0.3810591091288884,0.2522719623022551,0.250832721729803,0.0,59420,250000,193797,148956,6450,3,3.7601770000001125,False,12500,confirmed,True,3.7601770000001125,3
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hellinger,oracle_blocks,1000,177130,0.9037091401795292,0.903777533760536,0.8886966613505338,0.8951795964784616,,,,0.9302394356235425,0.917892446045262,0.0,0.7532885451363406,1.0,0.7264720826511601,0.0,188100,250000,49400,44650,0,0,2.578533542000514,False,12500,confirmed,True,2.578533542000514,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hellinger,random_blocks,1000,177130,0.903872861739965,0.9040091873857486,0.8888240786006371,0.8953464420980481,,,,0.9277405991748344,0.9154262862434261,0.13692359474924268,0.8367639586744199,0.808970043756311,0.790554959634167,0.0,188100,250000,49400,38000,0,0,2.354485834001025,False,12500,confirmed,True,2.354485834001025,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hellinger,learned_features,1000,177130,0.9113250155253204,0.9122859639951121,0.8967960602058015,0.9034602749186375,,,,0.9250231605505029,0.9089758311157783,0.7205654661730058,0.22744876644272569,0.049309996634129924,0.04988426579348501,0.25994400000126916,11766,250000,234737,183327,5430,2,4.48861987500095,True,12500,confirmed,True,4.748563875002219,2
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,hellinger,learned_features_label,1000,177130,0.9182295489188731,0.9198140466634719,0.904306971597101,0.9110030792890915,,,,0.9354662591586473,0.9229328489045485,0.553584651632447,0.10722633094337493,0.40090878492090204,0.04926325297803873,0.3001756670000759,32548,250000,210673,193696,2530,1,4.491332583000258,False,12500,confirmed,True,4.791508250000334,1
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,d3_oof,none,1000,177130,0.9113363066674194,0.9173111069976183,0.8926911653727969,0.9025325088813435,,,,0.9292674057353327,0.9153950808951636,0.69930999663413,0.23701800937164794,0.0,0.0,0.0,0,250000,241300,178600,2850,1,6.105081666999467,True,12500,confirmed,True,6.105081666999467,1
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,d3_oof,oracle_rows,1000,177130,0.9156438773781969,0.9193792303745487,0.8994604579562422,0.9077456126892439,,,,0.933457461530859,0.9189726409176335,0.0,0.08814994636707503,1.0,0.0,0.0,59420,250000,179385,163771,1781,1,5.178632500001186,False,12500,confirmed,True,5.178632500001186,1
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,d3_oof,random_rows,1000,177130,0.90196465872523,0.9048396675625434,0.884136273716454,0.8926090698087328,,,,0.9282499329728886,0.9123348717052893,0.650673174015483,0.32984248856771864,0.2522719623022551,0.250832721729803,0.0,59420,250000,178080,158318,0,0,6.06749475000106,False,12500,confirmed,True,6.06749475000106,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,d3_oof,oracle_blocks,1000,177130,0.9037091401795292,0.903777533760536,0.8886966613505338,0.8951795964784616,,,,0.9302394356235425,0.917892446045262,0.0,0.7532885451363406,1.0,0.7264720826511601,0.0,188100,250000,49400,44650,0,0,2.731639333000203,False,12500,confirmed,True,2.731639333000203,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,d3_oof,random_blocks,1000,177130,0.903872861739965,0.9040091873857486,0.8888240786006371,0.8953464420980481,,,,0.9277405991748344,0.9154262862434261,0.13692359474924268,0.8367639586744199,0.808970043756311,0.790554959634167,0.0,188100,250000,49400,38000,0,0,2.44049675000133,False,12500,confirmed,True,2.44049675000133,0
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,d3_oof,learned_features,1000,177130,0.9051826342234517,0.9061908394991134,0.8895482492992179,0.8966120807144853,,,,0.9263194734485087,0.9112493880836874,0.7453887579939414,0.19998306328685148,0.049309996634129924,0.04988426579348501,0.25994400000126916,11766,250000,236562,187859,2720,1,5.730812583000443,False,12500,confirmed,True,5.990756583001712,1
SEA_A__base_s1__concept__severe__a1,SEA_A,concept,severe,SEA_A__base_s1,1.0,d3_oof,learned_features_label,1000,177130,0.9010952407836053,0.9048428375170605,0.8823979324843394,0.8914471842616902,,,,0.9305460664715465,0.9162925222767347,0.5260686637495793,0.12144752441709479,0.40090878492090204,0.04926325297803873,0.3001756670000759,32548,250000,204952,187827,0,0,5.43913908399918,False,12500,confirmed,True,5.739314750999256,0
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,adwin,none,1000,236550,0.9183682096808286,0.9167839782864022,0.9073527057115036,0.9116517523624905,,,,0.9326881062239123,0.917931216794539,0.8024208503321083,0.1965220727633836,0.0,0.0,0.0,0,250000,239400,192850,2850,1,4.956506000000445,False,12500,confirmed,True,4.956506000000445,1
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,adwin,oracle_rows,1000,236550,0.9231705770450221,0.9228707929933231,0.9116552065619699,0.9166966607552103,,,,0.9334476046145883,0.9191253216112085,0.0,0.18861153741987902,1.0,0.0,0.0,59318,250000,182463,149035,6433,3,3.6024098329999106,False,12500,confirmed,True,3.6024098329999106,3
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,adwin,random_rows,1000,236550,0.9165123652504756,0.9152495051138565,0.9048378544679707,0.9095390055679565,,,,0.9309136149725677,0.9158697150160353,0.5691695606729829,0.4316940507357588,0.24953639704642772,0.25117360296109054,0.0,59318,250000,179593,136845,2136,1,3.7828257089986437,False,12500,confirmed,True,3.7828257089986437,1
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,adwin,oracle_blocks,1000,236550,0.8722384273937857,0.8799038970681201,0.8449859441268126,0.8573555601718355,,,,0.9250661849015724,0.912676785049985,0.0,1.0,1.0,1.0,0.0,236550,250000,950,950,0,0,1.5205325420010922,False,12500,confirmed,True,1.5205325420010922,0
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,adwin,random_blocks,1000,236550,0.8722384273937857,0.8799038970681201,0.8449859441268126,0.8573555601718355,,,,0.9250661849015724,0.912676785049985,0.0,1.0,1.0,1.0,0.0,236550,250000,950,950,0,0,1.4411955839987058,False,12500,confirmed,True,1.4411955839987058,0
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,adwin,learned_features,1000,236550,0.9169520186007186,0.9164083280407149,0.9046188599458633,0.9098786050778969,,,,0.9302734135154769,0.9157681403573186,0.7593984962406015,0.24099485420240138,0.05015341043190937,0.050346438566398845,0.2567631660003826,11898,250000,227401,182315,2698,1,4.598035291999622,False,12500,confirmed,True,4.854798458000005,1
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,adwin,learned_features_label,1000,236550,0.9146311562037625,0.9128668547461352,0.9031619460394786,0.9075689301390923,,,,0.9335178711229952,0.9205676707509831,0.20137226474257391,0.17993364629412295,0.7672038841498364,0.04936467455087117,0.30626583400044183,54258,250000,184716,159711,2196,1,3.86256237499947,False,12500,confirmed,True,4.168828208999912,1
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,hddm_w,none,1000,236550,0.9181610653138871,0.9170171631252357,0.9066468357909165,0.9113339818433388,,,,0.931321450707323,0.9158915273770225,0.769816918979062,0.22849146880924437,0.0,0.0,0.0,0,250000,245100,189050,8550,3,4.31708554099896,False,12500,confirmed,True,4.31708554099896,3
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,hddm_w,oracle_rows,1000,236550,0.9083491862185584,0.9123723612299571,0.890462934894348,0.8994058576816577,,,,0.9319564339316213,0.9177200553218332,0.0,0.1359799584725106,1.0,0.0,0.0,59318,250000,178182,154082,0,0,5.871420833000229,False,12500,confirmed,True,5.871420833000229,0
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,hddm_w,random_rows,1000,236550,0.9192136968928345,0.9173320173152595,0.9086641087606728,0.9126437370191056,,,,0.9329974954780537,0.9196739859863486,0.5191678748440608,0.4794619481809154,0.24953639704642772,0.25117360296109054,0.0,59318,250000,181051,125441,2166,1,3.778286083999774,True,12500,confirmed,True,3.778286083999774,1
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,hddm_w,oracle_blocks,1000,236550,0.8722384273937857,0.8799038970681201,0.8449859441268126,0.8573555601718355,,,,0.9250661849015724,0.912676785049985,0.0,1.0,1.0,1.0,0.0,236550,250000,950,950,0,0,1.5274016669991397,False,12500,confirmed,True,1.5274016669991397,0
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,hddm_w,random_blocks,1000,236550,0.8722384273937857,0.8799038970681201,0.8449859441268126,0.8573555601718355,,,,0.9250661849015724,0.912676785049985,0.0,1.0,1.0,1.0,0.0,236550,250000,950,950,0,0,1.4249027499990916,False,12500,confirmed,True,1.4249027499990916,0
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,hddm_w,learned_features,1000,236550,0.9183808919890086,0.9190581070537343,0.9051128103338351,0.9112242620711355,,,,0.9305769130029959,0.917584369943363,0.7210121716848175,0.2743127651891306,0.05015341043190937,0.050346438566398845,0.2567631660003826,11898,250000,236361,178601,10770,4,4.654368250001426,True,12500,confirmed,True,4.911131416001808,4
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,hddm_w,learned_features_label,1000,236550,0.9002367364193616,0.9020853286749575,0.8827320678398922,0.8907485327396486,,,,0.9292445878575719,0.9156076345054422,0.21200984524090496,0.133570687009118,0.7672038841498364,0.04936467455087117,0.30626583400044183,54258,250000,183242,167085,0,0,4.885469874998307,False,12500,confirmed,True,5.191735708998749,0
SEA_A__base_s1__instance__severe__a1,SEA_A,instance,severe,SEA_A__base_s1,1.0,hellinger,none,1000,236550,0.9059184104840414,0.9107978678985773,0.8869332652018471,0.8965077870923661,,,,0.9257321062018958,0.9125174285199853,0.8221450487204558,0.1763225602599982,0.0,0.0,0.0,0,250000,241300,199500,5700,2,5.2475339169996005,False,12500,confirmed,True,5.2475339169996005,2
